trade_date,expiry,strike,option_type,price,price_sig_rv21,err_sig_rv21,tenor_bucket,mny_bucket,S,T,r_cont,moneyness
2025-10-13,2025-10-21,673.0,call,1.69,1.2696937337175882,-0.42030626628241174,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.021917808219178082,0.037767734335115676,1.0150217517837898
2025-10-13,2025-10-21,674.0,call,1.415,1.0839357725484717,-0.3310642274515283,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.021917808219178082,0.037767734335115676,1.0165299564669752
2025-10-13,2025-10-21,675.0,call,1.165,0.9205758583900661,-0.24442414160993398,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.021917808219178082,0.037767734335115676,1.0180381611501608
2025-10-13,2025-10-21,676.0,call,0.9450000000000001,0.777752519588617,-0.16724748041138304,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.021917808219178082,0.037767734335115676,1.0195463658333461
2025-10-13,2025-10-21,677.0,call,0.77,0.6536195813837224,-0.11638041861627757,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.021917808219178082,0.037767734335115676,1.0210545705165315
2025-10-13,2025-10-21,678.0,call,0.64,0.5463714566396334,-0.09362854336036663,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.021917808219178082,0.037767734335115676,1.022562775199717
2025-10-13,2025-10-21,679.0,call,0.5,0.45426505403115414,-0.045734945968845864,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.021917808219178082,0.037767734335115676,1.0240709798829024
2025-10-13,2025-10-21,680.0,call,0.39,0.3756380286038805,-0.0143619713961195,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.021917808219178082,0.037767734335115676,1.0255791845660878
2025-10-13,2025-10-21,681.0,call,0.315,0.30892326011491633,-0.006076739885083671,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.021917808219178082,0.037767734335115676,1.0270873892492733
2025-10-13,2025-10-21,682.0,call,0.235,0.25265959152753226,0.01765959152753227,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.021917808219178082,0.037767734335115676,1.0285955939324587
2025-10-13,2025-10-21,684.0,call,0.14500000000000002,0.16621038026130108,0.021210380261301065,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.021917808219178082,0.037767734335115676,1.0316120032988296
2025-10-13,2025-10-21,688.0,call,0.06,0.067228749219014,0.007228749219014008,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.021917808219178082,0.037767734335115676,1.0376448220315713
2025-10-13,2025-10-21,690.0,call,0.045,0.04132048820866441,-0.0036795117913355907,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.021917808219178082,0.037767734335115676,1.040661231397942
2025-10-13,2025-10-22,590.0,call,73.155,73.41194974707662,0.256949747076618,"(7.0, 30.0]","(0.8, 0.9]",663.0399780273438,0.024657534246575342,0.037767734335115676,0.8898407630793997
2025-10-13,2025-10-22,605.0,call,58.489999999999995,58.42591246884081,-0.06408753115918842,"(7.0, 30.0]","(0.9, 1.0]",663.0399780273438,0.024657534246575342,0.037767734335115676,0.9124638333271811
2025-10-13,2025-10-22,625.0,call,39.06,38.44595665202485,-0.614043347975155,"(7.0, 30.0]","(0.9, 1.0]",663.0399780273438,0.024657534246575342,0.037767734335115676,0.9426279269908896
2025-10-13,2025-10-22,630.0,call,34.25,33.45623779739856,-0.7937622026014424,"(7.0, 30.0]","(0.9, 1.0]",663.0399780273438,0.024657534246575342,0.037767734335115676,0.9501689504068167
2025-10-13,2025-10-22,635.0,call,29.515,28.48292751560075,-1.0320724843992508,"(7.0, 30.0]","(0.9, 1.0]",663.0399780273438,0.024657534246575342,0.037767734335115676,0.9577099738227438
2025-10-13,2025-10-22,640.0,call,24.92,23.559483410327857,-1.3605165896721445,"(7.0, 30.0]","(0.9, 1.0]",663.0399780273438,0.024657534246575342,0.037767734335115676,0.9652509972386709
2025-10-13,2025-10-22,643.0,call,22.235,20.658274566120213,-1.576725433879787,"(7.0, 30.0]","(0.9, 1.0]",663.0399780273438,0.024657534246575342,0.037767734335115676,0.9697756112882272
2025-10-13,2025-10-22,645.0,call,20.4,18.76115777125085,-1.638842228749148,"(7.0, 30.0]","(0.9, 1.0]",663.0399780273438,0.024657534246575342,0.037767734335115676,0.972792020654598
2025-10-13,2025-10-22,647.0,call,18.795,16.905003582616132,-1.8899964173838697,"(7.0, 30.0]","(0.9, 1.0]",663.0399780273438,0.024657534246575342,0.037767734335115676,0.9758084300209688
2025-10-13,2025-10-22,648.0,call,17.845,15.995831343773602,-1.8491686562263965,"(7.0, 30.0]","(0.9, 1.0]",663.0399780273438,0.024657534246575342,0.037767734335115676,0.9773166347041543
2025-10-13,2025-10-22,649.0,call,17.045,15.101325953090054,-1.9436740469099476,"(7.0, 30.0]","(0.9, 1.0]",663.0399780273438,0.024657534246575342,0.037767734335115676,0.9788248393873397
2025-10-13,2025-10-22,650.0,call,16.22,14.223120677781253,-1.9968793222187458,"(7.0, 30.0]","(0.9, 1.0]",663.0399780273438,0.024657534246575342,0.037767734335115676,0.9803330440705251
2025-10-13,2025-10-22,651.0,call,15.495000000000001,13.362896563303138,-2.1321034366968625,"(7.0, 30.0]","(0.9, 1.0]",663.0399780273438,0.024657534246575342,0.037767734335115676,0.9818412487537106
2025-10-13,2025-10-22,652.0,call,14.55,12.52236185736524,-2.0276381426347605,"(7.0, 30.0]","(0.9, 1.0]",663.0399780273438,0.024657534246575342,0.037767734335115676,0.983349453436896
2025-10-13,2025-10-22,653.0,call,13.875,11.703228944638681,-2.1717710553613188,"(7.0, 30.0]","(0.9, 1.0]",663.0399780273438,0.024657534246575342,0.037767734335115676,0.9848576581200814
2025-10-13,2025-10-22,654.0,call,13.025,10.907189266852697,-2.1178107331473033,"(7.0, 30.0]","(0.9, 1.0]",663.0399780273438,0.024657534246575342,0.037767734335115676,0.9863658628032669
2025-10-13,2025-10-22,655.0,call,12.225,10.135886814637047,-2.0891131853629528,"(7.0, 30.0]","(0.9, 1.0]",663.0399780273438,0.024657534246575342,0.037767734335115676,0.9878740674864522
2025-10-13,2025-10-22,656.0,call,11.535,9.390890871280249,-2.1441091287197516,"(7.0, 30.0]","(0.9, 1.0]",663.0399780273438,0.024657534246575342,0.037767734335115676,0.9893822721696377
2025-10-13,2025-10-22,657.0,call,10.805,8.673668758561234,-2.1313312414387653,"(7.0, 30.0]","(0.9, 1.0]",663.0399780273438,0.024657534246575342,0.037767734335115676,0.990890476852823
2025-10-13,2025-10-22,658.0,call,10.05,7.9855593760318015,-2.064440623968199,"(7.0, 30.0]","(0.9, 1.0]",663.0399780273438,0.024657534246575342,0.037767734335115676,0.9923986815360085
2025-10-13,2025-10-22,659.0,call,9.265,7.327748334051705,-1.9372516659482955,"(7.0, 30.0]","(0.9, 1.0]",663.0399780273438,0.024657534246575342,0.037767734335115676,0.993906886219194
2025-10-13,2025-10-22,660.0,call,8.65,6.701245455670687,-1.9487545443293133,"(7.0, 30.0]","(0.9, 1.0]",663.0399780273438,0.024657534246575342,0.037767734335115676,0.9954150909023793
2025-10-13,2025-10-22,661.0,call,7.925000000000001,6.106865363177178,-1.8181346368228226,"(7.0, 30.0]","(0.9, 1.0]",663.0399780273438,0.024657534246575342,0.037767734335115676,0.9969232955855648
2025-10-13,2025-10-22,662.0,call,7.275,5.545211773792289,-1.7297882262077113,"(7.0, 30.0]","(0.9, 1.0]",663.0399780273438,0.024657534246575342,0.037767734335115676,0.9984315002687503
2025-10-13,2025-10-22,663.0,call,6.699999999999999,5.016666009419055,-1.6833339905809446,"(7.0, 30.0]","(0.9, 1.0]",663.0399780273438,0.024657534246575342,0.037767734335115676,0.9999397049519356
2025-10-13,2025-10-22,664.0,call,6.095000000000001,4.521380083078668,-1.5736199169213325,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.024657534246575342,0.037767734335115676,1.001447909635121
2025-10-13,2025-10-22,665.0,call,5.550000000000001,4.05927456647936,-1.490725433520641,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.024657534246575342,0.037767734335115676,1.0029561143183066
